内容,主题概率,主题类型
上当 一斤 枣子 特大 收到 硬币,"[(0, 0.017901244), (1, 0.017881615), (2, 0.01790111), (3, 0.017894624), (4, 0.017909842), (5, 0.017887615), (6, 0.87467754), (7, 0.017946407)]",6
果子 十个 五个 多久 口感 直播间 一点 新鲜 欺骗 消费者,"[(0, 0.011378246), (1, 0.011385894), (2, 0.011392897), (3, 0.01137376), (4, 0.20196989), (5, 0.0113877375), (6, 0.72971916), (7, 0.011392399)]",6
包装 多用 胶带 两道 橙子 中果 果实 摔坏 差劲,"[(0, 0.01252573), (1, 0.012517809), (2, 0.012520545), (3, 0.012516079), (4, 0.012510098), (5, 0.0125285275), (6, 0.012511131), (7, 0.91237015)]",7
收到 坏果 烂果 包赔 下单 时说 坏果 包赔 天花乱坠 客户 收到 后果 特别 汁水 特别 苦涩 上当,"[(3, 0.7963008), (5, 0.16196865)]",3
口感 不错 快递 差劲 盒子 压扁 还坏 两个,"[(0, 0.013904113), (1, 0.013905732), (2, 0.013911102), (3, 0.013902122), (4, 0.2920372), (5, 0.624524), (6, 0.013909719), (7, 0.013905956)]",5
直播 讲解 实物 口感 看着 新鲜 不对味 不咋地,"[(0, 0.013901937), (1, 0.013921291), (2, 0.013913604), (3, 0.013909977), (4, 0.2242328), (5, 0.013913636), (6, 0.6922961), (7, 0.013910613)]",6
大果 直播间 收到 欺骗 消费者 橙子 枝丫 树叶 干净 枝叶 重量 拍大果发 中果 擦亮眼睛,"[(1, 0.5072362), (2, 0.17945771), (5, 0.27152988)]",1
品种 品种 收到 全部都是 手轻 没用 力气 凹陷 要放 多久 新鲜 像是 水杯 一点 果汁 那种 感觉 没什么 酸味 一箱 果子 打开 一点 水果 香味 过年 橘子 大批量生产 一斤 一块钱 一斤 一点 净含量,"[(0, 0.8900702), (7, 0.08782285)]",0
新鲜 几个 烂果,"[(0, 0.03131252), (1, 0.03128247), (2, 0.03130548), (3, 0.03131254), (4, 0.031281833), (5, 0.03128238), (6, 0.7809496), (7, 0.031273205)]",6
直播 中果 泡沫 包装 收到 散装 水果 好几个,"[(0, 0.013918946), (1, 0.30446753), (2, 0.01392879), (3, 0.013917518), (4, 0.0139032835), (5, 0.013922727), (6, 0.6120186), (7, 0.0139226355)]",6
两个 商家 分量,"[(0, 0.031262413), (1, 0.031310488), (2, 0.78089815), (3, 0.031307165), (4, 0.03133191), (5, 0.031306557), (6, 0.031311013), (7, 0.031272255)]",2
两个 第一次 水果 买到 体验,"[(0, 0.020899307), (1, 0.020851264), (2, 0.02085895), (3, 0.020865511), (4, 0.02086932), (5, 0.8539105), (6, 0.020862853), (7, 0.020882264)]",5
东西 至少 半个 新鲜,"[(0, 0.82487786), (1, 0.025023388), (2, 0.025013389), (3, 0.025007956), (4, 0.025003146), (5, 0.025049377), (6, 0.02501778), (7, 0.025007086)]",0
感觉 半个 买到 两次 满意 东西 叶子,"[(0, 0.015647393), (1, 0.015633991), (2, 0.015704194), (3, 0.015635524), (4, 0.015629197), (5, 0.89047575), (6, 0.015633574), (7, 0.015640398)]",5
有裂 果子 长毛,"[(0, 0.031302676), (1, 0.031278506), (2, 0.031276833), (3, 0.031276006), (4, 0.03127728), (5, 0.031318), (6, 0.24354286), (7, 0.56872785)]",7
个头 分量 感觉 八斤 箱子 重量 好几个,"[(0, 0.015650896), (1, 0.17816299), (2, 0.7279678), (3, 0.015632711), (4, 0.015636833), (5, 0.015645934), (6, 0.015635887), (7, 0.01566693)]",2
大果 箱子 感觉 像是 发错 果子 牙签 牙签 直径 味道 很甜 酸甜,"[(5, 0.9325976)]",5
太小 看着 剩下,"[(0, 0.031260617), (1, 0.031258903), (2, 0.031269863), (3, 0.03127414), (4, 0.031264044), (5, 0.031283587), (6, 0.7811084), (7, 0.031280477)]",6
大中小 最小 一点 甜味 还好 五斤,"[(0, 0.017896563), (1, 0.017917486), (2, 0.01789497), (3, 0.017983133), (4, 0.017879555), (5, 0.8746177), (6, 0.017907301), (7, 0.017903259)]",5
特大 拳头 一半 懒得 退货 东西 不甜 不酸 水分 真实 评价,"[(0, 0.9269044), (1, 0.010450946), (2, 0.0104448125), (3, 0.01043726), (4, 0.010437973), (5, 0.010445798), (6, 0.010438985), (7, 0.010439861)]",0
大果 拿到 退货 麻烦 退货,"[(0, 0.020865628), (1, 0.02084098), (2, 0.33932543), (3, 0.020852312), (4, 0.39142382), (5, 0.16499612), (6, 0.020855337), (7, 0.020840332)]",4
箱子 斤半 缺斤少两 橙子 新鲜,"[(0, 0.7203715), (1, 0.020871453), (2, 0.020909995), (3, 0.1542914), (4, 0.020878552), (5, 0.020917471), (6, 0.02088165), (7, 0.020878013)]",0
垃圾 怀疑 果子 半斤 包装 大果,"[(0, 0.017872736), (1, 0.017877331), (2, 0.01787196), (3, 0.017866695), (4, 0.017867373), (5, 0.8748975), (6, 0.017873913), (7, 0.017872522)]",5
包装 快递 果肉,"[(0, 0.03133119), (1, 0.7809405), (2, 0.031287514), (3, 0.031251807), (4, 0.031291988), (5, 0.031266075), (6, 0.03128765), (7, 0.031343315)]",1
果子 离谱,"[(0, 0.041682597), (1, 0.04168117), (2, 0.041674793), (3, 0.0416741), (4, 0.041674137), (5, 0.041698754), (6, 0.7082402), (7, 0.04167425)]",6
中果 混合 坏果,"[(0, 0.781101), (1, 0.031259354), (2, 0.031292867), (3, 0.03126717), (4, 0.031256974), (5, 0.031286273), (6, 0.031264722), (7, 0.031271655)]",0
包装 微酸 甜呵,"[(0, 0.031294167), (1, 0.780935), (2, 0.031301077), (3, 0.031290773), (4, 0.031290546), (5, 0.031297825), (6, 0.031291112), (7, 0.031299476)]",1
符合 产品 标准 发货 发小,"[(0, 0.02085229), (1, 0.61472464), (2, 0.020858357), (3, 0.0209086), (4, 0.26006094), (5, 0.020868354), (6, 0.02085359), (7, 0.020873249)]",1
昨天 两个 两个,"[(0, 0.031259585), (1, 0.031270757), (2, 0.7810479), (3, 0.031275865), (4, 0.03131737), (5, 0.031284522), (6, 0.031281304), (7, 0.031262692)]",2
一点 新鲜 别家,"[(0, 0.031281505), (1, 0.031291083), (2, 0.03126708), (3, 0.03125217), (4, 0.031259313), (5, 0.7811003), (6, 0.03127341), (7, 0.031275213)]",5
失望 几天 收到 好多,"[(0, 0.025029276), (1, 0.025024874), (2, 0.82483965), (3, 0.025017906), (4, 0.025015373), (5, 0.025015516), (6, 0.025037127), (7, 0.025020251)]",2
很甜 放熟,"[(0, 0.041737508), (1, 0.04171338), (2, 0.04171337), (3, 0.041878235), (4, 0.7076751), (5, 0.04179715), (6, 0.041713372), (7, 0.041771874)]",4
盒子 泡沫 箱子 袋子 严重不足,"[(0, 0.020876957), (1, 0.020879064), (2, 0.020892786), (3, 0.020864083), (4, 0.020871505), (5, 0.8538102), (6, 0.020937538), (7, 0.02086788)]",5
好评 收到 货不 新鲜 不甜,"[(0, 0.02086558), (1, 0.020878926), (2, 0.020861907), (3, 0.020861477), (4, 0.020848002), (5, 0.020860475), (6, 0.85396814), (7, 0.020855488)]",6
十块钱 到手 净果 最次 价格 属实 过分,"[(0, 0.01565038), (1, 0.01564894), (2, 0.01564964), (3, 0.015655536), (4, 0.01570507), (5, 0.89037955), (6, 0.01565762), (7, 0.015653312)]",5
新鲜 是现 当天 收到 新鲜 好比 超市 特价 东西,"[(0, 0.9122653), (1, 0.012532704), (2, 0.012530213), (3, 0.012543917), (4, 0.012522548), (5, 0.012542913), (6, 0.012534665), (7, 0.012527772)]",0
产品 一点 不好 很酸 还坏 两个 再也不会 水果,"[(0, 0.013924471), (1, 0.013928459), (2, 0.33007225), (3, 0.013908591), (4, 0.013938644), (5, 0.013926495), (6, 0.58638585), (7, 0.013915173)]",6
中果 实物 很小 两个 包装 树叶 红色 网袋 隔层 新鲜 焉不拉几,"[(0, 0.010435904), (1, 0.010450525), (2, 0.010466161), (3, 0.010450915), (4, 0.01043587), (5, 0.9268516), (6, 0.01044852), (7, 0.010460575)]",5
果子 陈果 树上 掉下来 水分 弹性 讲解 去年 差别 快递 送货到 驿站,"[(6, 0.9325159)]",6
小果 大果 差评 差劲 购物,"[(0, 0.020851903), (1, 0.02088383), (2, 0.020970322), (3, 0.020842569), (4, 0.020854287), (5, 0.8538934), (6, 0.020860247), (7, 0.02084341)]",5
发货 速度 下单 收到 小时 是从 产地 发货 骗人,"[(0, 0.012524334), (1, 0.01252222), (2, 0.01253118), (3, 0.01251771), (4, 0.9123335), (5, 0.012543235), (6, 0.012516212), (7, 0.012511566)]",4
打开 虫子 乱跑,"[(0, 0.56804234), (1, 0.031318847), (2, 0.031341672), (3, 0.03130626), (4, 0.03133306), (5, 0.031327777), (6, 0.031341583), (7, 0.24398844)]",0
骗人,"[(0, 0.06257424), (1, 0.062567405), (2, 0.5621456), (3, 0.06251045), (4, 0.06253167), (5, 0.06264827), (6, 0.06252051), (7, 0.06250187)]",2
乒乓球 一点 蜜桔,"[(0, 0.031329002), (1, 0.03133555), (2, 0.031320833), (3, 0.03131523), (4, 0.03132133), (5, 0.7807254), (6, 0.031320803), (7, 0.031331837)]",5
真酸,"[(0, 0.06265591), (1, 0.06265605), (2, 0.5614077), (3, 0.0626561), (4, 0.0626561), (5, 0.06265592), (6, 0.06265603), (7, 0.0626562)]",2
新鲜 失望,"[(0, 0.041763216), (1, 0.7080156), (2, 0.041704506), (3, 0.041677315), (4, 0.04167798), (5, 0.041728567), (6, 0.04172468), (7, 0.04170817)]",1
雨姐 粉条 发过来 颜色 图片 颜色 色差 直播间 提前 一会 豆角 十分钟 不到 客服 客服 翻来覆去 两句话 十分钟 算久么 第二句 告诉 火大 姐家 解决问题 方式 东北 爱看,"[(1, 0.8910854), (6, 0.08208927)]",1
收到 试验 份量 折不断 后发 发黑 照片,"[(0, 0.015656218), (1, 0.015651653), (2, 0.6085744), (3, 0.015650094), (4, 0.015667684), (5, 0.29749066), (6, 0.01565171), (7, 0.015657643)]",2
分钟 山芋 第一 客服 半小时 分钟 筷子 一点 农村 山芋 粉见 商家 山芋 直播间 拿到 第二天 办法,"[(4, 0.9513299)]",4
家里 粉条 冲着 雨姐 十几分钟 十几分钟 弹性 依然 肯定 希望 雨姐 带货 产品 颜色 老家 雨姐 产品 差别 挺大,"[(1, 0.9561901)]",1
视频 有劲 一会 剪短 没法 视频 夸大,"[(0, 0.015663132), (1, 0.01564225), (2, 0.015647087), (3, 0.015637986), (4, 0.015661292), (5, 0.015655722), (6, 0.26282603), (7, 0.6432665)]",7
情况 流油 添加 食用 劲道,"[(0, 0.47573474), (1, 0.39880157), (2, 0.020872172), (3, 0.020977296), (4, 0.020889025), (5, 0.02090706), (6, 0.02090699), (7, 0.020911144)]",0
楼下 邻居 老家 细粉 邻居 一看 视频 铁丝 随心 带断 宣传 不放 避雷,"[(7, 0.93742836)]",7
上当 再也 颜色 红薯 上当,"[(0, 0.020913165), (1, 0.8539064), (2, 0.020871788), (3, 0.020837912), (4, 0.020878285), (5, 0.020864146), (6, 0.020868804), (7, 0.020859504)]",1
粉条 袋子 缺德,"[(0, 0.031275555), (1, 0.031286735), (2, 0.031296704), (3, 0.03127502), (4, 0.031295557), (5, 0.03128122), (6, 0.7810165), (7, 0.03127265)]",6
分钟 下次,"[(0, 0.04173255), (1, 0.041674007), (2, 0.70801437), (3, 0.041674685), (4, 0.041750677), (5, 0.04179577), (6, 0.041683108), (7, 0.041674856)]",2
粉丝 黑灰 拿在手上 烧着,"[(0, 0.02505365), (1, 0.025045466), (2, 0.8245577), (3, 0.025042435), (4, 0.025052335), (5, 0.02511616), (6, 0.025061391), (7, 0.02507084)]",2
拿到 包装 袋子 密封,"[(0, 0.025027962), (1, 0.38534668), (2, 0.28395632), (3, 0.02501197), (4, 0.025027396), (5, 0.02503098), (6, 0.2055549), (7, 0.02504378)]",1
包装 简单 包装 重量 一点 东北 道歉 粉丝 道歉 面子 购物 消费者 道歉,"[(1, 0.93739015)]",1
骗人 食用 胶太,"[(0, 0.7810235), (1, 0.031283915), (2, 0.03131367), (3, 0.031264182), (4, 0.031279422), (5, 0.03130645), (6, 0.031267203), (7, 0.03126161)]",0
重量 几两 黑点 爆不出 花来 锅底 烧火 环节,"[(0, 0.013919228), (1, 0.12521619), (2, 0.013913216), (3, 0.013911709), (4, 0.013912389), (5, 0.013912425), (6, 0.7912762), (7, 0.01393859)]",6
味道 评价 原因 封口 工人 无语 没长 脑子 两层 袋子 绳子 绳子 加到 产品 多斤 谁家 买回来 得放 外面 袋子 很脏 袋子 得装 粉条 储存 整一个 绳子 拆不开 剪开 袋子 没法 扎紧 只能 敞口 第一次 东西 包装袋 人无语,"[(6, 0.97750765)]",6
雨姐 专属 东北 农家 手工 红薯 粉条 描述 不符,"[(0, 0.012511156), (1, 0.91236305), (2, 0.012519087), (3, 0.012522609), (4, 0.012533301), (5, 0.012514758), (6, 0.012525454), (7, 0.012510565)]",1
粉丝 十几分钟 不烂 山芋 粉丝 难吃,"[(0, 0.017877296), (1, 0.2213252), (2, 0.017876383), (3, 0.017868867), (4, 0.01789997), (5, 0.6713904), (6, 0.017878378), (7, 0.017883515)]",5
介绍 一点 第一顿 下顿 特迷 便宜 手工 机器 好听 羊头 卖狗肉,"[(0, 0.010444378), (1, 0.010439505), (2, 0.01044765), (3, 0.010436289), (4, 0.010434254), (5, 0.0104500465), (6, 0.92690444), (7, 0.01044344)]",6
半天 好吃 红薯 土豆粉,"[(0, 0.02502983), (1, 0.025051933), (2, 0.02503423), (3, 0.025043108), (4, 0.824697), (5, 0.025062993), (6, 0.02502426), (7, 0.02505662)]",4
粉条 锅底 发粘 五斤,"[(0, 0.025029778), (1, 0.025081744), (2, 0.025053896), (3, 0.025031291), (4, 0.025041705), (5, 0.025131466), (6, 0.8245815), (7, 0.02504863)]",6
粉条 姐家 上当受骗 假货 粉条 不好 希望 购物 上当受骗 东西 假货 牌子,"[(2, 0.85949194), (5, 0.0827197)]",2
打开 一股 塑料 科技 狠活 贪小便宜,"[(0, 0.017888932), (1, 0.017874436), (2, 0.017879909), (3, 0.017871344), (4, 0.87485313), (5, 0.017871428), (6, 0.017880967), (7, 0.017879812)]",4
一点 实在 粉条 打圈 离谱 不咋地 拍照片,"[(0, 0.01566275), (1, 0.08528568), (2, 0.015664114), (3, 0.015660286), (4, 0.01570884), (5, 0.31394425), (6, 0.5224143), (7, 0.015659736)]",6
粉条 稀碎 不住 粉条 勺子 粉条 雨姐 大跌眼镜,"[(0, 0.013898256), (1, 0.013913183), (2, 0.013908167), (3, 0.013900128), (4, 0.013907715), (5, 0.01390293), (6, 0.9026715), (7, 0.013898044)]",6
昨晚 收到 发现 粉条 袋子 封口 外面 包装袋 封口 透明胶 胡乱 粉条 外面 另一边 封口 还好 没掉 随意,"[(6, 0.9538595)]",6
粉丝 太假 粉丝 煮熟 一层 嘴巴 劲道 不烂,"[(0, 0.013914159), (1, 0.01391222), (2, 0.013902375), (3, 0.013907995), (4, 0.013901743), (5, 0.013934205), (6, 0.013903867), (7, 0.9026235)]",7
发现自己 脑子 进水 几个 价格比 淘宝 十月 稻田 每包 支出 再也不会 回购,"[(1, 0.0880332), (2, 0.8541588)]",2
收到 信任 直播 降价 客服 活该 好吃,"[(0, 0.0156472), (1, 0.015662147), (2, 0.7240763), (3, 0.015679095), (4, 0.18194206), (5, 0.015665527), (6, 0.015651386), (7, 0.015676312)]",2
还好 发过来 箱子 客服,"[(0, 0.025019528), (1, 0.025018604), (2, 0.529553), (3, 0.32033104), (4, 0.025017561), (5, 0.02502524), (6, 0.025012247), (7, 0.025022859)]",2
雨姐 售后 不行 大米 收到 漏气 客服 运输 留给 客户 真空包装 漏气 大米,"[(1, 0.35775614), (6, 0.5885914)]",6
拿到 家米 胶布 粘人,"[(0, 0.025032694), (1, 0.025027495), (2, 0.02512727), (3, 0.025027502), (4, 0.025053898), (5, 0.025029173), (6, 0.02503004), (7, 0.8246719)]",7
情况 大米,"[(0, 0.041676972), (1, 0.04169764), (2, 0.04168361), (3, 0.35252607), (4, 0.041698128), (5, 0.041736152), (6, 0.39731112), (7, 0.04167028)]",6
满地 客服 敷衍 应付 态度 说退 运费 运费 没法 拿不起来 客服 退货 退款 错误 承担 后果 包装 浪费 时间 真的 离谱,"[(1, 0.67440265), (3, 0.0583513), (4, 0.23877995)]",1
熬出来 米汤 农村 大集 一斤 一点 下次 下单 雨姐 来的 伤心,"[(0, 0.01044911), (1, 0.01047197), (2, 0.11581895), (3, 0.82145417), (4, 0.010447926), (5, 0.010461004), (6, 0.010445717), (7, 0.010451145)]",3
陈化粮 日期 新磨 稻子 稻子 陈化粮 不差 三十 二十 十斤 往回 快递费 哑巴亏 客服 不用 回复 提醒 消费者 陈化粮 东北 香味 宣传 雨姐,"[(1, 0.9634861)]",1
取回来 好不好 包装 外包装 胶带 外包装 小袋,"[(0, 0.015642945), (1, 0.015647266), (2, 0.015663996), (3, 0.015635088), (4, 0.015636042), (5, 0.015658863), (6, 0.01563524), (7, 0.8904805)]",7
直播间 加毛得,"[(0, 0.04171639), (1, 0.041737057), (2, 0.70786715), (3, 0.041750684), (4, 0.041735254), (5, 0.041737586), (6, 0.04172565), (7, 0.04173017)]",2
好吃 吉林 大米 好吃,"[(0, 0.025025262), (1, 0.02504328), (2, 0.02503128), (3, 0.025032192), (4, 0.025034694), (5, 0.8247332), (6, 0.025058325), (7, 0.025041742)]",5
米袋 漏气 试用装,"[(0, 0.03129201), (1, 0.78096515), (2, 0.031290572), (3, 0.031290118), (4, 0.031290118), (5, 0.031290077), (6, 0.031291805), (7, 0.03129014)]",1
袋子 漏气 包装 破损,"[(0, 0.02503655), (1, 0.38571027), (2, 0.025022702), (3, 0.025007965), (4, 0.025009863), (5, 0.02502989), (6, 0.21322787), (7, 0.2759549)]",1
第三次 回购 产品,"[(0, 0.7809317), (1, 0.031367436), (2, 0.031272322), (3, 0.031298567), (4, 0.03125767), (5, 0.031288538), (6, 0.031289857), (7, 0.03129391)]",0
说实话 雨姐 视频 香味 一袋 煮粥 米饭 淘米 不到 香味,"[(0, 0.011416514), (1, 0.011386387), (2, 0.011384139), (3, 0.011391228), (4, 0.011382024), (5, 0.92022675), (6, 0.011426966), (7, 0.011385952)]",5
米粒 可怜,"[(0, 0.04181707), (1, 0.041755076), (2, 0.041859012), (3, 0.0417551), (4, 0.37304908), (5, 0.04175501), (6, 0.3762545), (7, 0.041755155)]",6
快递 不负责任 送到 菜鸟 驿站 打电话 信息 服务,"[(0, 0.013913192), (1, 0.013925516), (2, 0.013980871), (3, 0.013957694), (4, 0.01394011), (5, 0.01392687), (6, 0.01398677), (7, 0.9023689)]",7
大米 收到 昨天 试吃 一点 大米 像是 一点 好吃 一分 价钱 一份 没买 就别 十斤 大米 支持 东北 冬天 味鸟,"[(5, 0.16599914), (6, 0.7982194)]",6
大米 难吃 好吃 一点 香味 没吃过,"[(0, 0.017867347), (1, 0.017944898), (2, 0.017880801), (3, 0.017867513), (4, 0.0178913), (5, 0.87476367), (6, 0.017885683), (7, 0.017898755)]",5
口感 视频 退货 麻烦 再也不会,"[(0, 0.0208634), (1, 0.020838264), (2, 0.42139876), (3, 0.020854684), (4, 0.45349297), (5, 0.0208566), (6, 0.020851403), (7, 0.020843955)]",4
难吃 第一次 难吃 办法 路途 太远 退货,"[(0, 0.015676195), (1, 0.015678955), (2, 0.015649693), (3, 0.015644187), (4, 0.8904017), (5, 0.01564448), (6, 0.015641158), (7, 0.015663575)]",4
好评 剩饭 一点 亮光 一点 香味 平时 喜欢 雨姐 段子 大米,"[(0, 0.010434547), (1, 0.01044352), (2, 0.010431159), (3, 0.010429188), (4, 0.010432258), (5, 0.010448439), (6, 0.926938), (7, 0.010442911)]",6
漏出来 包装 补给 五元 玩意 产品 记得 绕道,"[(0, 0.013908275), (1, 0.013935568), (2, 0.90261394), (3, 0.013902223), (4, 0.013903728), (5, 0.013909877), (6, 0.013913205), (7, 0.013913121)]",2
建议 购买 雨姐 一点 好吃 货运费 运费 理赔,"[(0, 0.013909181), (1, 0.013926815), (2, 0.01390252), (3, 0.013899365), (4, 0.10561274), (5, 0.8109379), (6, 0.013904764), (7, 0.013906713)]",5
二次 回购 真空包装 漏气 不好 储存 返货 折腾 希望 包装,"[(0, 0.7951739), (1, 0.011412575), (2, 0.011383641), (3, 0.011373954), (4, 0.011379012), (5, 0.011380499), (6, 0.13651583), (7, 0.011380624)]",0
两袋 一袋 退货 退货 耽误 退还,"[(0, 0.8747946), (1, 0.017877908), (2, 0.017891293), (3, 0.017885264), (4, 0.017908227), (5, 0.017877), (6, 0.017888136), (7, 0.01787756)]",0
请假 试吃 袋子 视频 剩饭 嘴里 香味 事儿,"[(0, 0.013912711), (1, 0.0139286835), (2, 0.013905891), (3, 0.013902781), (4, 0.013916654), (5, 0.9025828), (6, 0.013939696), (7, 0.013910811)]",5
香味 宣传 好吃,"[(0, 0.031257413), (1, 0.03128238), (2, 0.031259604), (3, 0.03126825), (4, 0.03126308), (5, 0.031294685), (6, 0.031276517), (7, 0.78109807)]",7
收到 袋子 满地 真空包装 收到 真空 你家,"[(0, 0.015647171), (1, 0.015641334), (2, 0.015642183), (3, 0.01564139), (4, 0.015638497), (5, 0.015653748), (6, 0.8904949), (7, 0.015640795)]",6
袋子 大米,"[(0, 0.04167565), (1, 0.041678358), (2, 0.041677464), (3, 0.041677844), (4, 0.04167939), (5, 0.041694853), (6, 0.7082469), (7, 0.041669555)]",6
广告 好吃 感觉 不值,"[(0, 0.025129857), (1, 0.025019495), (2, 0.025015492), (3, 0.025017405), (4, 0.02507003), (5, 0.025041569), (6, 0.025101542), (7, 0.82460463)]",7
垃圾 智商,"[(0, 0.041675445), (1, 0.041677207), (2, 0.041683972), (3, 0.04176867), (4, 0.04171783), (5, 0.36048898), (6, 0.3893047), (7, 0.04168316)]",6
收到 袋子 漏出来,"[(0, 0.03126553), (1, 0.03126077), (2, 0.031295806), (3, 0.031272832), (4, 0.03126545), (5, 0.031266324), (6, 0.7811045), (7, 0.031268835)]",6
再也 抖音 网红,"[(0, 0.03141019), (1, 0.7808487), (2, 0.031284604), (3, 0.031272788), (4, 0.03131208), (5, 0.03127972), (6, 0.03127516), (7, 0.03131678)]",1
珍珠米 一点 香味,"[(0, 0.03127895), (1, 0.78090084), (2, 0.03126176), (3, 0.03125957), (4, 0.03126991), (5, 0.03134775), (6, 0.031284977), (7, 0.03139621)]",1
好吃 好像 碎米,"[(0, 0.031327806), (1, 0.031335462), (2, 0.78073686), (3, 0.031295054), (4, 0.031303782), (5, 0.031366136), (6, 0.031278584), (7, 0.0313563)]",2
味道 不错 发货 很快,"[(0, 0.025054688), (1, 0.02508703), (2, 0.025075741), (3, 0.025054881), (4, 0.025043184), (5, 0.8245522), (6, 0.025057208), (7, 0.02507509)]",5
小袋 赠送 好吃,"[(0, 0.031384874), (1, 0.031327914), (2, 0.03131872), (3, 0.03131814), (4, 0.031320266), (5, 0.7806319), (6, 0.03131408), (7, 0.03138409)]",5
商家 打开 退货 虫子 标本 摘掉 一袋 虫子 黑点 分不 只能 虫子 黑点 恶心,"[(2, 0.7467911), (6, 0.20309709)]",2
